"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"MF","GO:0003725","double-stranded RNA binding","28/2353","84/22710",1.06215823129664e-08,1.65848420972462e-06,1.26021480374895e-06,"Oasl1/Ddx58/Ddx60/Oas3/Tfrc/Oas1b/Hspa1a/Ifih1/Dhx58/Adar/Oas1c/Tlr3/Oas1g/Dicer1/Oasl2/Mbnl1/Mtdh/Actn1/Oas1a/Prkra/Slc3a2/Eif2ak2/Oas2/Eif4b/Stau1/Msn/Ago4/Prkrip1",28
"MF","GO:0003697","single-stranded DNA binding","33/2353","111/22710",1.38540759354819e-08,1.89281312468521e-06,1.43827183067042e-06,"Neil3/Rad51b/Mcm6/Prim1/Blm/Brca2/Smc4/Smc2/Cdc45/Mcm2/Rad51/Mcm5/Rad51ap1/Anxa1/Mcm3/Mcm4/Samhd1/Radx/Nucks1/Purb/Mcm10/Rad18/Pola1/Ddx11/Rpa2/Lrpprc/Tdp1/Ctc1/Mcm8/Pcbp3/Msh2/Xpc/Ncl",33
"MF","GO:0008009","chemokine activity","19/2353","44/22710",1.99656773436815e-08,2.42472059296043e-06,1.84244671627657e-06,"Ccl5/Cxcl9/Cxcl11/Cxcl10/Cxcl13/Ccl8/Ccl22/Ccl7/Cxcl3/Ccl12/Ccl2/Cxcl2/Ccl6/Ccl4/Cxcl1/Cxcl5/Pf4/Ccl3/Cxcl16",19
"MF","GO:0005085","guanyl-nucleotide exchange factor activity","47/2353","197/22710",3.53045050087288e-08,3.85878239745406e-06,2.93213204756705e-06,"Rasgrp1/Ect2/Rapgef2/Rab3il1/Rasgrp3/Ralgds/Ric1/Rgl1/Arhgef39/Psd3/Fgd4/Ralgps1/Arhgef6/Vav3/Spata13/Tagap/Rasgrp4/Fgd2/C9orf72/Dnmbp/Eps8/Prex1/Wdr41/Dennd4c/Eef1b2/Dennd6b/Rapgef6/Dock4/Plekhg3/Dock1/Vav1/Arhgef7/Dennd2d/Mon1a/Eef1d/Rcc1/Rabgef1/Dennd2c/Rcc2/Elmo1/Dis3/Arhgef1/Arhgef37/Bcar3/Tiam1/Vav2/Flcn",47
"MF","GO:0140097","catalytic activity, acting on DNA","45/2353","190/22710",8.60847681330001e-08,8.55369559721537e-06,6.49960593846288e-06,"Isg20/Neil3/Zranb3/Mcm6/Blm/Top2a/Nod2/Cdc45/Mcm2/Rad51/Mcm5/Anxa1/Mcm4/Rad54l/Gen1/Rad51c/Dicer1/Pole2/Dna2/Pole/Fen1/Polh/Gins1/Gins2/Eme1/Chd1l/Rad18/Pola1/Ddx11/Polm/Polq/Rfc5/Ercc6l/Ascc3/Pcna/Tdp1/Rfc4/Brip1/Pold1/Dscc1/Lig1/Tep1/Hmga1b/Aplf/Dnmt1",45
"MF","GO:0003678","DNA helicase activity","21/2353","61/22710",3.87355787696464e-07,3.27954074544507e-05,2.49198983787371e-05,"Zranb3/Mcm6/Blm/Cdc45/Mcm2/Rad51/Mcm5/Anxa1/Mcm4/Dna2/Gins1/Gins2/Chd1l/Rad18/Ddx11/Polq/Rfc5/Ascc3/Rfc4/Brip1/Dscc1",21
"MF","GO:0001664","G protein-coupled receptor binding","59/2353","293/22710",4.38030671492048e-07,3.27954074544507e-05,2.49198983787371e-05,"Ccl5/Cxcl9/Cxcl11/Marco/Cxcl10/Fpr1/Cxcl13/C3/Jak2/Ccl8/Edn1/Ccrl2/Rapgef2/Adora2a/Ccl22/Cnrip1/Ccl7/Stat1/Fcgr1/Cxcl3/Hspa1a/S1pr1/Saa1/Ccl12/P2ry1/Nup85/Ccl2/Cxcl2/Gna15/P2ry2/Adrb2/Ccl6/Rtp4/Ccl4/Rala/Cxcl1/Wls/C1qbp/Gna12/Lrp6/Cxcl5/Stat3/Saa2/Pf4/Atp1a3/Jak1/Ccl3/Prkar2a/Nes/Ptch1/Dlg4/Uchl1/Pacrg/Znrf3/Cxcl16/Arhgef1/Gopc/Prkn/Gna13",59
"MF","GO:0005088","Ras guanyl-nucleotide exchange factor activity","33/2353","127/22710",4.68598711198158e-07,3.27954074544507e-05,2.49198983787371e-05,"Rasgrp1/Ect2/Rapgef2/Rab3il1/Rasgrp3/Ric1/Rgl1/Arhgef39/Fgd4/Ralgps1/Arhgef6/Vav3/Spata13/Rasgrp4/Fgd2/C9orf72/Dnmbp/Eps8/Prex1/Wdr41/Dennd4c/Dennd6b/Plekhg3/Vav1/Arhgef7/Dennd2d/Rcc1/Rabgef1/Dennd2c/Arhgef1/Arhgef37/Tiam1/Vav2",33
"MF","GO:0004386","helicase activity","38/2353","157/22710",4.71817166098597e-07,3.27954074544507e-05,2.49198983787371e-05,"Ddx58/Helz2/Zranb3/Mcm6/Blm/Ifih1/Cdc45/Dhx58/Mcm2/Rad51/Mcm5/Anxa1/Mcm3/Mcm4/Rad54l/Mov10/Dicer1/Dna2/Ttf2/Gins1/Gins2/Chd1l/Rad18/Ddx11/Polq/Rfc5/Ercc6l/Fancm/Hells/Smarca2/Ascc3/Rfc4/Brip1/Mcm8/Dscc1/Dhx34/Ddx24/Rad54l2",38
"MF","GO:0008094","DNA-dependent ATPase activity","23/2353","72/22710",5.10084104964009e-07,3.27954074544507e-05,2.49198983787371e-05,"Rad51b/Zranb3/Mcm6/Blm/Top2a/Mcm2/Rad51/Mcm5/Anxa1/Rad54l/Rad51c/Dna2/Rad18/Ddx11/Polq/Rfc5/Ercc6l/Smarca2/Rfc4/Dscc1/Msh6/Msh2/Ccnh",23
"MF","GO:0019843","rRNA binding","23/2353","72/22710",5.10084104964009e-07,3.27954074544507e-05,2.49198983787371e-05,"Rpl3/Rpl37a/Rps4x/Kdm2b/Rpl5/Rpl8/Rps14/Rpl7/Npm1/Rps11/Rps18/Mdm2/Rpl37/Rpl37rt/Rpl11/Rpl6/Cavin1/Rps13/Tst/Rpl17/Rplp0/Rpl23/Ncl",23
"MF","GO:0005125","cytokine activity","47/2353","215/22710",5.6505831682605e-07,3.43115966828263e-05,2.607198900443e-05,"Ccl5/Cxcl9/Cxcl11/Cxcl10/Il6/Inhba/Cxcl13/Il1f9/Ccl8/Il1rn/Edn1/Il27/Tnf/Tnfsf4/Ccl22/Tnfsf10/Timp1/Il1a/Il1b/Ccl7/Csf1/Tnfsf15/Cxcl3/Ccl12/Ccl2/Cxcl2/Osm/Ccl6/Il12b/Fam3b/Tnfsf9/Ccl4/Ebi3/Lta/Cxcl1/Nampt/Il10/Csf3/Cxcl5/Pf4/Ifnb1/Clcf1/Ccl3/Il15/Gdf3/Cxcl16/Kitl",47
"MF","GO:0016763","transferase activity, transferring pentosyl groups","18/2353","50/22710",1.22968988341462e-06,7.07395285564304e-05,5.37520951808385e-05,"Parp10/Upp1/Parp11/Parp14/Parp9/Parp12/Poglut3/Tiparp/Hprt/Pnp/Xylt1/Pnp2/Zc3hav1/Nampt/Parp8/Ppat/Parp3/Poglut2",18
"MF","GO:0033218","amide binding","68/2353","371/22710",2.19033604355068e-06,0.000119701864780045,9.09565862295521e-05,"Ptges/Marco/H2-M2/Inhba/Crip1/Nfkbia/H2-T10/H2-Q4/Gsr/Gsap/Fasn/Trem2/H2-T24/Pparg/Nod2/Tap1/Lbr/Folr1/Tlr1/Gm8909/Adrb2/H2-T23/Dhcr24/Nqo2/Cd300lf/Hsd17b10/Soat2/Ppih/Msr1/Pank1/Folr2/Apba1/Ldlrad3/Ipo5/Mtr/Pank3/Cd36/Slc19a1/Kpna2/Atp1a3/H2-Q2/Rtn4r/Acbd5/Fcgr2b/Dbi/Ramp1/Tyms/Slc40a1/H2-M3/Ppp3ca/Pik3r1/Gstm5/Hadhb/H2-Q10/Tap2/Maml1/Gstm4/Gss/Pex7/Sstr5/Clta/H2-Q1/Rplp0/Acbd6/Lrp8/Acbd3/Npepps/Fshr",68
"MF","GO:0015631","tubulin binding","63/2353","336/22710",2.35322754271312e-06,0.000122479890675497,9.30674952982785e-05,"Plk1/Stmn1/Kif23/Mx1/Mx2/Rgs2/Kif11/Kif20a/Kif2c/Kif15/Prc1/Kif20b/Nusap1/Cenpe/Racgap1/Dst/Spag5/Kif14/Brca2/Pde4b/Arl4c/Birc5/Ccsap/Saxo1/Kif4/Kif18a/Ccdc88b/Ezr/Bbs4/Fam83d/Whamm/Haus4/Ska2/Ccser2/Kif24/Kif22/Akap1/Hsph1/Camsap1/Tppp3/Kif18b/Lrpprc/Kif16b/Syt11/Rcc2/Ndrg1/Pacrg/Mast1/Trpv4/Kif3c/Cript/Kif9/Numa1/Tiam1/Cct5/Smc3/Fcho1/Prkn/Fmn1/Lyn/Clip2/Cep57l1/Tubgcp2",63
"MF","GO:0017016","Ras GTPase binding","73/2353","409/22710",2.5909825837762e-06,0.000127296248135505,9.67272497509641e-05,"Rasgrp1/Anln/Ect2/Rapgef2/Cdc42ep2/Rab3il1/Rasgrp3/Cdc42ep3/Rab11fip1/Sh3bp4/Ric1/Rassf5/Tbc1d4/Rgl1/Bicdl1/Arhgef39/Fgd4/Ralgps1/Arhgef6/Ehd1/Birc5/Vav3/Abi2/Tbc1d9/Spata13/Diaph3/Rasgrp4/Fgd2/C9orf72/Tbc1d13/Myo5a/Dnmbp/Eps8/Prex1/Wdr41/Chml/Whamm/Atp7a/Ipo5/Rims3/Dennd4c/Dennd6b/Iqgap3/Rapgef6/Dock4/Plekhg3/Daam1/Vav1/Arhgef7/Lsm2/Dennd2d/Kif16b/Kctd13/Rcc1/Rabgef1/Dennd2c/Rcc2/Ndrg1/Fmnl1/Micall2/Arhgef1/Arhgef37/Unc13d/Stk19/Mical1/Slc6a4/Tiam1/Nckap1/Sgsm2/Vav2/Yipf1/Pak1/Strip1",73
"MF","GO:0031267","small GTPase binding","75/2353","424/22710",2.67869506598044e-06,0.000127296248135505,9.67272497509641e-05,"Rasgrp1/Anln/Ect2/Rapgef2/Cdc42ep2/Rab3il1/Rasgrp3/Cdc42ep3/Rab11fip1/Sh3bp4/Ric1/Rassf5/Tbc1d4/Rgl1/Bicdl1/Arhgef39/Fgd4/Ralgps1/Arhgef6/Ehd1/Birc5/Vav3/Abi2/Tbc1d9/Spata13/Diaph3/Rasgrp4/Fgd2/C9orf72/Tbc1d13/Myo5a/Dnmbp/Eps8/Prex1/Wdr41/Chml/Whamm/Atp7a/Ipo5/Rims3/Dennd4c/Dennd6b/Iqgap3/Rapgef6/Rilpl2/Dock4/Plekhg3/Daam1/Vav1/Arhgef7/Lsm2/Dennd2d/Kif16b/Kctd13/Rcc1/Rabgef1/Dennd2c/Rcc2/Ndrg1/Fmnl1/Micall2/Arhgef1/Arhgef37/Unc13d/Stk19/Mical1/Slc6a4/Tiam1/Errfi1/Nckap1/Sgsm2/Vav2/Yipf1/Pak1/Strip1",75
"MF","GO:0004003","ATP-dependent DNA helicase activity","11/2353","22/22710",3.43519853904207e-06,0.000144410461660499,0.000109731645639846,"Mcm6/Mcm2/Rad51/Mcm5/Anxa1/Dna2/Rad18/Polq/Rfc5/Rfc4/Dscc1",11
"MF","GO:0008026","ATP-dependent helicase activity","11/2353","22/22710",3.43519853904207e-06,0.000144410461660499,0.000109731645639846,"Mcm6/Mcm2/Rad51/Mcm5/Anxa1/Dna2/Rad18/Polq/Rfc5/Rfc4/Dscc1",11
"MF","GO:0070035","purine NTP-dependent helicase activity","11/2353","22/22710",3.43519853904207e-06,0.000144410461660499,0.000109731645639846,"Mcm6/Mcm2/Rad51/Mcm5/Anxa1/Dna2/Rad18/Polq/Rfc5/Rfc4/Dscc1",11
"MF","GO:0042578","phosphoric ester hydrolase activity","65/2353","355/22710",3.76727044603023e-06,0.000152504688796705,0.000115882120152743,"Ccl5/Pfkfb3/Plpp1/Nt5c3/Gde1/Pde5a/Acp5/Smpdl3b/Plcxd2/Cdc25b/Ctdspl/Acp2/Dusp1/Acpp/Lpin1/Plpp3/Eya1/Napepld/Pde4b/Ptprm/Dlgap5/Pde3b/Ptpro/Pde7b/Dusp16/Dusp22/Dusp8/Hmox1/Prkar2b/Cdkn3/Ptpn22/Plpp2/Pde10a/Samhd1/Ptpn18/Enpp1/Sgpp1/Ptpra/Ptprs/Plcl2/Dusp3/Nt5dc2/Phospho2/Plppr2/Ppp1cc/Dusp4/Prkar2a/Pde6g/Ssh1/Ppp2r2d/Tdp1/Phlpp1/Ptpn1/Dusp2/Ppp3ca/Pld1/Mtm1/Ptpn2/Hddc2/Pnkp/Ublcp1/Cdc25c/Nt5m/Atp1a1/Hdhd2",65
"MF","GO:0004896","cytokine receptor activity","26/2353","97/22710",4.0155366396725e-06,0.000156749340970073,0.000119107458973745,"Lifr/Il1rl2/Il12rb2/Ccrl2/Gpr35/Il15ra/Il1r1/Cxcr4/Il23r/Csf3r/Il4ra/Il2rg/Il12b/Cd4/Ebi3/Il1rl1/Ifngr2/Ccr2/Il17ra/Ifnar1/Il21r/Ifngr1/Cxcr3/Il13ra1/Ifnar2/Ccr6",26
"MF","GO:0046915","transition metal ion transmembrane transporter activity","14/2353","35/22710",4.44925313048458e-06,0.000167690816262746,0.000127421441740556,"Trf/Tfrc/Slc25a37/Slc39a8/Slc39a10/Slc31a1/Slc11a2/Atp7a/Slc30a4/Slc39a7/Slc39a4/Slc40a1/Slc11a1/Slc30a5",14
"MF","GO:0016887","ATPase activity","68/2353","379/22710",4.68593769374054e-06,0.00017072432997528,0.000129726485626712,"Kif23/Kif11/Kif20a/Kif2c/Kif15/Abca9/Abcb1b/Kif20b/Atp6v0d2/Cenpe/Rad51b/Zranb3/Mcm6/Kif14/Abcg2/Hspa1a/Entpd1/Blm/Top2a/Tap1/Fignl1/Abcc5/Mcm2/Rad51/Mcm5/Anxa1/Rad54l/Atp6v0a1/Kif4/Atad2/Tor3a/Rad51c/Abcb4/Dna2/Kif18a/Abcg3/Atp7a/Atp5g2/Kif24/Abcb1a/Kif22/Chd1l/Rad18/Atp1a3/Ddx11/Polq/Rfc5/Dnah7a/Ercc6l/Kif18b/Abcc3/Smarca2/Kif16b/Rfc4/Dscc1/Abcd2/Msh6/Tap2/Kif3c/Dnah1/Atp2a3/Kif9/Msh2/Ccnh/Atp1b3/Atp6v0a2/Rad54l2/Atp1a1",68
"MF","GO:0008017","microtubule binding","48/2353","239/22710",5.39645290978606e-06,0.000190268484851489,0.000144577295274065,"Plk1/Kif23/Mx1/Mx2/Kif11/Kif20a/Kif2c/Kif15/Prc1/Kif20b/Nusap1/Cenpe/Racgap1/Dst/Spag5/Kif14/Birc5/Ccsap/Saxo1/Kif4/Kif18a/Ccdc88b/Ezr/Fam83d/Whamm/Haus4/Ska2/Ccser2/Kif24/Kif22/Akap1/Camsap1/Kif18b/Kif16b/Rcc2/Ndrg1/Mast1/Trpv4/Kif3c/Cript/Kif9/Numa1/Tiam1/Fcho1/Fmn1/Clip2/Cep57l1/Tubgcp2",48
"MF","GO:0050662","coenzyme binding","55/2353","288/22710",5.72295754391081e-06,0.000195474768609203,0.000148533338886369,"Nos2/Hpgd/Gsr/Fasn/Gch1/Parp14/Egln3/Kcnab1/Lbr/Fmo5/Pdxk/Shmt2/Sqle/Idh1/Pam/Me1/Dhcr24/Nqo2/Idh2/Hsd17b10/Soat2/Acat1/Hadh/Pank1/Aldh9a1/Kmo/Csad/P4ha1/Qdpr/Idh3g/Pank3/Sord/Aox1/Hdc/Mdh1/Acbd5/Por/Dbi/Txnrd1/Alas1/Cryl1/Mthfr/G6pd2/Aifm2/Oat/Hadhb/Aifm1/Mical1/Phyh/Suox/Acbd6/Sqor/Acbd3/Acoxl/Ugdh",55
"MF","GO:0019955","cytokine binding","31/2353","129/22710",6.06797733477638e-06,0.000200978764451836,0.000152715601822602,"Il1rn/Il18bp/Lifr/Il12rb2/Tnfrsf1b/Pdpn/Ccrl2/Il1r1/Thbs1/Cxcr4/Il23r/Csf3r/Tgfbr2/Il2rg/Agrn/Il12b/Cd4/Ebi3/Il1rl1/Cd36/Ltbp3/Ccr2/Zfp36/Ifnar1/Hax1/Acvrl1/Ifngr1/Cxcr3/Il13ra1/Ifnar2/Ccr6",31
"MF","GO:0048020","CCR chemokine receptor binding","16/2353","46/22710",7.98333193617628e-06,0.00025664064136002,0.000195010801784616,"Ccl5/Cxcl13/Ccl8/Ccrl2/Ccl22/Ccl7/Stat1/Ccl12/Nup85/Ccl2/Ccl6/Ccl4/Stat3/Jak1/Ccl3/Nes",16
"MF","GO:0072341","modified amino acid binding","26/2353","101/22710",8.94354088454164e-06,0.000279294005337258,0.000212224173170026,"Ptges/Rasgrp1/Gas6/Gsr/Fasn/Thbs1/Folr1/Plekhn1/Timd4/Cd300lf/Folr2/Cd300a/Mtr/Slc19a1/Prmt3/Gsdmd/Tyms/Mthfr/Syt11/Syt12/Mmut/Gstm5/Gstm4/Gss/Syt13/Anxa9",26
"MF","GO:0017116","single-stranded DNA-dependent ATP-dependent DNA helicase activity","10/2353","20/22710",9.7052904946609e-06,0.000286699527315253,0.000217851328599927,"Mcm6/Mcm2/Rad51/Mcm5/Dna2/Rad18/Polq/Rfc5/Rfc4/Dscc1",10
"MF","GO:0043142","single-stranded DNA-dependent ATPase activity","10/2353","20/22710",9.7052904946609e-06,0.000286699527315253,0.000217851328599927,"Mcm6/Mcm2/Rad51/Mcm5/Dna2/Rad18/Polq/Rfc5/Rfc4/Dscc1",10
"MF","GO:0031492","nucleosomal DNA binding","11/2353","24/22710",9.98264397914213e-06,0.000287132364979009,0.000218180224364076,"Cenpa/H1f5/H3c8/H1f1/Hmgn5/H1f3/H2afz/Hmgn1/Rcc1/H3f3b/H3f3a",11
"MF","GO:0005041","low-density lipoprotein particle receptor activity","7/2353","10/22710",1.14885059115095e-05,0.00032197274259692,0.000244654012528502,"Stab1/Lrp10/Cd36/Lrp6/Olr1/Cxcl16/Lrp8",7
"MF","GO:0042623","ATPase activity, coupled","53/2353","282/22710",1.34350582728959e-05,0.000366274538746007,0.000278317148428371,"Kif11/Abca9/Abcb1b/Kif20b/Atp6v0d2/Rad51b/Zranb3/Mcm6/Kif14/Abcg2/Hspa1a/Blm/Top2a/Tap1/Fignl1/Abcc5/Mcm2/Rad51/Mcm5/Anxa1/Rad54l/Atp6v0a1/Rad51c/Abcb4/Dna2/Kif18a/Abcg3/Atp7a/Atp5g2/Abcb1a/Rad18/Atp1a3/Ddx11/Polq/Rfc5/Dnah7a/Ercc6l/Kif18b/Abcc3/Smarca2/Kif16b/Rfc4/Dscc1/Abcd2/Msh6/Tap2/Dnah1/Atp2a3/Msh2/Ccnh/Atp1b3/Atp6v0a2/Atp1a1",53
"MF","GO:0019205","nucleobase-containing compound kinase activity","14/2353","38/22710",1.37394840700698e-05,0.000366274538746007,0.000278317148428371,"Cmpk2/Nme3/Mpp6/Nme4/Dtymk/Ak2/Ak8/Ak3/Ak4/Nme2/Uck2/Adk/Pnkp/Tk1",14
"MF","GO:0005178","integrin binding","30/2353","128/22710",1.44113404824616e-05,0.000375037979698345,0.000284976131344917,"Isg15/Mmp14/Itga5/Itgb8/Timp2/Itga6/Itgb5/Thbs1/Lama3/Il1b/Cd9/Plpp3/Icam1/Tspan4/Kdr/Src/L1cam/Syk/Actn1/Emp2/Angptl3/Dab2/Lgals8/Tgfbi/Fn1/Edil3/Ptpn2/Jaml/Lyn/Fermt3",30
"MF","GO:0050839","cell adhesion molecule binding","47/2353","241/22710",1.50989422983064e-05,0.000383794044931371,0.000291629509751867,"Nos2/Isg15/Mmp14/Itga5/Itgb8/Timp2/Itga6/Itgb5/Thbs1/Lama3/Il1b/Pvr/Itgal/Cd9/Plpp3/Icam1/Ptprm/Nectin2/Ptpro/Tspan4/Kdr/Src/L1cam/Syk/Cadm1/Actn1/Ezr/Pkp4/Emp2/Angptl3/Sell/Dab2/Lgals8/Tgfbi/Fn1/Edil3/Ndrg1/Neo1/Ptpn2/Msn/Rtn4/Jaml/Ctnna1/Psen1/Lyn/Nlgn2/Fermt3",47
"MF","GO:0019787","ubiquitin-like protein transferase activity","69/2353","401/22710",1.70543567207984e-05,0.000423645724905287,0.000321911183079185,"Ube2c/Malt1/Herc6/Rnf144b/Wwp1/Tnfaip3/Peli1/Birc3/Rnf19b/Traf2/Trim30a/March1/Fbxl5/Dtl/Trim59/Egr2/Rnf24/Rnf135/Smurf1/Rffl/Ube2l6/Skp2/Uhrf1/Trim21/Trim25/Dtx3l/Trim12a/Rnf180/Rnf149/Mdm2/Ube2t/Trim6/Trim47/Vhl/Uba7/Rnf26/Trim37/Rnf150/Rnf31/Rad18/Siah1b/Prpf19/Ppp1r11/Ube2f/Nosip/Bard1/Peli2/Zfp598/Rnf25/Kctd13/Klhl42/Fancl/Traf6/Rabgef1/Syvn1/Rmnd5a/Znrf3/Mib1/Asb4/Trim13/Cnot4/Rnf14/Ube2e2/Prkn/Med18/Pias4/Birc2/Anapc11/Neurl1b",69
"MF","GO:0004842","ubiquitin-protein transferase activity","66/2353","380/22710",1.90088276836209e-05,0.0004526020133242,0.000343913890800591,"Ube2c/Malt1/Herc6/Rnf144b/Wwp1/Tnfaip3/Peli1/Birc3/Rnf19b/Traf2/Trim30a/March1/Fbxl5/Dtl/Trim59/Rnf24/Rnf135/Smurf1/Rffl/Ube2l6/Skp2/Uhrf1/Trim21/Trim25/Dtx3l/Trim12a/Rnf180/Rnf149/Mdm2/Ube2t/Trim6/Trim47/Vhl/Uba7/Rnf26/Trim37/Rnf150/Rnf31/Rad18/Siah1b/Prpf19/Ppp1r11/Nosip/Bard1/Peli2/Zfp598/Rnf25/Kctd13/Klhl42/Fancl/Traf6/Rabgef1/Syvn1/Rmnd5a/Znrf3/Mib1/Asb4/Trim13/Cnot4/Rnf14/Ube2e2/Prkn/Med18/Birc2/Anapc11/Neurl1b",66
"MF","GO:0031491","nucleosome binding","17/2353","54/22710",1.90482091609453e-05,0.0004526020133242,0.000343913890800591,"Cenpa/H1f5/H3c8/H1f1/Uhrf1/Vrk1/Hmgn5/Mllt6/H1f3/H2afz/Hmgn1/Rcc1/H3f3b/Ssrp1/Znhit1/Phf19/H3f3a",17
"MF","GO:0030881","beta-2-microglobulin binding","7/2353","11/22710",2.87502153956598e-05,0.000654666363072003,0.000497454384806482,"H2-Q4/Fcgrt/H2-T23/Hfe/H2-Q2/H2-Q10/H2-Q1",7
"MF","GO:0046977","TAP binding","7/2353","11/22710",2.87502153956598e-05,0.000654666363072003,0.000497454384806482,"H2-Q4/Tap1/Tapbp/H2-Q2/H2-Q10/Tap2/H2-Q1",7
"MF","GO:0038024","cargo receptor activity","22/2353","84/22710",3.20159438666699e-05,0.000714151564209596,0.00054265477359404,"Marco/Mrc1/Susd2/Tfrc/Lgals3bp/Folr1/Stab1/Cd163/Cd5l/Msr1/Lrp1/Lrp10/Folr2/Enpp1/Scarf1/Cd36/Lrp6/Olr1/Dab2/Hip1/Cxcl16/Lrp8",22
"MF","GO:0032182","ubiquitin-like protein binding","24/2353","96/22710",3.28938445241391e-05,0.00071905944129768,0.0005463840700957,"Tnfaip3/Cxcr4/Daxx/Rnf19b/Top2a/Sqstm1/Cks1b/Pml/Ube2l6/Dcun1d3/Tax1bp1/Mdm2/Ubap1/Rnf31/Uchl3/Vps36/Uchl1/Faf2/Uspl1/Serbp1/Nr3c1/Ikbkg/Prkn/Birc2",24
"MF","GO:0008047","enzyme activator activity","74/2353","452/22710",4.83968699255668e-05,0.00103721134958127,0.000788134785784772,"Ccl5/Gas6/Malt1/Rgs2/Ect2/Chn2/Arhgap18/Rapgef2/Nupr1/Cdc42ep2/Timp2/Rasgrp3/Rgs18/Arhgap15/Ncaph/Sipa1l1/Racgap1/Daxx/Rgs10/Arhgap19/Tank/Irgm2/Tbc1d4/Ccnb1/Arhgap6/Sh3pxd2a/Lgals9/Cks1b/Depdc1a/Asap2/Tbc1d9/Psme2/Tagap/Depdc1b/Tbc1d13/Prkag2/Dtx3l/Dcp1a/Chml/Gprc5b/Ctsc/Atp7a/Dnmt3l/Dbf4/Ctsh/Arhgap27/Dock4/Dock1/Prkra/Tor1aip1/Tor1aip2/Ahsa1/Arhgap45/Fn1/Mmp25/Smap1/Arhgap33/Rasa1/Arhgap24/Ccs/Pycard/Prkce/Arhgef1/Dab2ip/Sec23a/Vsir/Arap2/Agap1/Htr2b/Atp1b3/Sgsm2/Rgs3/Flcn/Cdkn1a",74
"MF","GO:0016776","phosphotransferase activity, phosphate group as acceptor","12/2353","33/22710",6.57119000857476e-05,0.00137787713741212,0.00104699288430507,"Cmpk2/Nme3/Mpp6/Nme4/Dtymk/Ak2/Ak8/Ak3/Ak4/Nme2/Pnkp/Ip6k3",12
"MF","GO:1990782","protein tyrosine kinase binding","24/2353","100/22710",6.68138044673765e-05,0.00137787713741212,0.00104699288430507,"Gas6/Trem2/Cass4/Itgax/Sh2b2/Dusp22/Bank1/Ptpn22/Cd4/Trim6/Dock4/Dusp3/Stap1/Pcna/Nedd9/Dok2/Ptpn1/Pitpnm1/Rasa1/Epha4/Pik3r1/Ptpn2/Tiam1/Nr3c1",24
"MF","GO:0000217","DNA secondary structure binding","10/2353","24/22710",6.97627145772253e-05,0.00141204901912791,0.00107295870957955,"Neil3/Rad51b/Blm/Gen1/Rad51c/Rad18/Clspn/Msh6/Msh2/Mecp2",10
"MF","GO:0004715","non-membrane spanning protein tyrosine kinase activity","14/2353","45/22710",0.000118034879652126,0.00234567497199588,0.00178238315876607,"Jak2/Fgr/Hck/Ripk2/Wee1/Src/Syk/Melk/Jak1/Matk/Ptk2b/Eif2ak2/Lyn/Sla",14
"MF","GO:0016757","transferase activity, transferring glycosyl groups","49/2353","276/22710",0.000123294638574793,0.00240644714218302,0.00182856146307353,"Gcnt1/St6gal1/Parp10/Chpf/Upp1/Parp11/Gys1/Parp14/Fut10/Parp9/Parp12/Poglut3/St3gal1/Tiparp/Gbgt1/Lfng/Gcnt2/Hprt/Pnp/Dpy19l3/Xylt1/Ggta1/Dpy19l1/Pnp2/Galnt12/St3gal5/B4galt4/Ugcg/Zc3hav1/Gbe1/Nampt/Parp8/Ppat/Uggt1/St8sia4/St3gal6/Alg12/Alg8/Fut11/Hexa/Galnt6/Tmtc4/B4galt5/B3glct/B3gnt2/Parp3/B3gnt7/Galnt7/Poglut2",49
"MF","GO:0016829","lyase activity","36/2353","184/22710",0.000133236781802683,0.00254183153827512,0.00193143456801567,"Cd38/Acod1/Bst1/Mgst3/Car13/Neil3/Fasn/Hacd1/Ggct/Ggact/Paics/Shmt2/Pam/Me1/Npl/Cenpv/Eno2/Csad/Adcy3/Mocs1/Hsd17b4/Hdc/Fh1/Polq/Car2/Tha1/Glo1/Auh/Adcy9/Hadhb/Car5b/Tpi1/Hmga1b/Hacd2/Aplf/Hacd4",36
"MF","GO:0035173","histone kinase activity","8/2353","17/22710",0.000134882185928598,0.00254183153827512,0.00193143456801567,"Jak2/Cdk1/Aurkb/Ccnb1/Aurka/Chek1/Vrk1/Cdk2",8
"MF","GO:0061659","ubiquitin-like protein ligase activity","44/2353","242/22710",0.000153520936445026,0.00279850679732963,0.00212647167438058,"Herc6/Rnf144b/Wwp1/Peli1/Birc3/Rnf19b/March1/Trim59/Egr2/Rnf24/Smurf1/Rffl/Skp2/Uhrf1/Trim25/Rnf180/Rnf149/Mdm2/Trim6/Vhl/Rnf26/Trim37/Rnf150/Rad18/Siah1b/Prpf19/Ppp1r11/Nosip/Peli2/Zfp598/Rnf25/Fancl/Traf6/Rabgef1/Syvn1/Znrf3/Asb4/Rnf14/Prkn/Med18/Pias4/Birc2/Anapc11/Neurl1b",44
"MF","GO:0042605","peptide antigen binding","14/2353","46/22710",0.000153623428947647,0.00279850679732963,0.00212647167438058,"H2-M2/H2-T10/H2-Q4/H2-T24/Tap1/Gm8909/H2-T23/Dhcr24/H2-Q2/H2-M3/H2-Q10/Tap2/Maml1/H2-Q1",14
